"month","group","frame","label_hr","pct"
2021-08-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.672645739910314
2021-08-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.0747384155455904
2021-08-01,"Other media","MORAL_DECAY","Moralno propadanje",2.10237659963437
2021-08-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.42230347349177
2021-08-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.76416819012797
2021-08-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",81.5356489945155
2021-08-01,"Other media","SOVEREIGNTY","Suverenitet",1.18829981718464
2021-08-01,"Other media","CONSPIRACY","Zavjera",0.457038391224863
2021-08-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.731261425959781
2021-08-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.36563071297989
2021-09-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.48387096774194
2021-09-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",2.58064516129032
2021-09-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.35483870967742
2021-09-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",84.4516129032258
2021-09-01,"Catholic","SOVEREIGNTY","Suverenitet",0.709677419354839
2021-09-01,"Catholic","CONSPIRACY","Zavjera",0.129032258064516
2021-09-01,"Catholic","FAITH_DEFENCE","Obrana vjere",1.03225806451613
2021-09-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.774193548387097
2021-09-01,"Other media","MORAL_DECAY","Moralno propadanje",1.09945027486257
2021-09-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",4.39780109945027
2021-09-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.84657671164418
2021-09-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",84.3578210894553
2021-09-01,"Other media","SOVEREIGNTY","Suverenitet",1.44927536231884
2021-09-01,"Other media","CONSPIRACY","Zavjera",0.549725137431284
2021-09-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.549725137431284
2021-09-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.999500249875062
2021-10-01,"Catholic","MORAL_DECAY","Moralno propadanje",0.878220140515222
2021-10-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.69789227166276
2021-10-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.21077283372365
2021-10-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.4894613583138
2021-10-01,"Catholic","SOVEREIGNTY","Suverenitet",1.22950819672131
2021-10-01,"Catholic","CONSPIRACY","Zavjera",0.0585480093676815
2021-10-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.351288056206089
2021-10-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.878220140515222
2021-10-01,"Other media","MORAL_DECAY","Moralno propadanje",2.07972270363951
2021-10-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.9896013864818
2021-10-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.7157712305026
2021-10-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",82.0623916811092
2021-10-01,"Other media","SOVEREIGNTY","Suverenitet",1.38648180242634
2021-10-01,"Other media","CONSPIRACY","Zavjera",0.736568457538995
2021-10-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.519930675909879
2021-10-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.909878682842288
2021-11-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.41509433962264
2021-11-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",2.18160377358491
2021-11-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",4.30424528301887
2021-11-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",84.0212264150943
2021-11-01,"Catholic","SOVEREIGNTY","Suverenitet",0.589622641509434
2021-11-01,"Catholic","CONSPIRACY","Zavjera",0.530660377358491
2021-11-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.589622641509434
