organization_id,product_id,display_name,n_months,total_posts,classified_posts,total_interactions,classification_rate,gap_distance_pp,gap_distance_winsorized_pp,gap_distance_top_removed_pp,most_overrewarded_topic,most_overrewarded_gap_pp,most_overrewarded_gap_pp_winsorized,most_overrewarded_gap_pp_top_removed,most_overrewarded_gap_pp_full_text,most_overrewarded_direction_consistent,most_overrewarded_post_mass,most_underrewarded_topic,most_underrewarded_gap_pp,most_underrewarded_gap_pp_winsorized,most_underrewarded_gap_pp_top_removed,most_underrewarded_gap_pp_full_text,most_underrewarded_direction_consistent,most_underrewarded_post_mass,interpretation
laudato,laudato_web,Laudato,7,1446,1445,64194,0.999308437067773,23.2291454763044,22.6596152136554,21.6143853842977,Duhovnost i liturgija,16.2394788447461,16.3026971480935,15.6726219091809,17.0045122377924,TRUE,725,Crkveno upravljanje i struktura,-15.3504333874908,-14.8587822429036,-14.1985141053294,-14.5010363445954,TRUE,326.083333333333,"Descriptive profile; named topics are validation leads, not performance rankings or client-ready claims"
bitno,bitno_web,Bitno.net,7,1225,1225,237160,1,21.3006437285658,14.4432248179365,13.4893124257934,Bioetika i kulturni ratovi,6.70573171417327,1.44451813495409,1.95812241241197,6.88998988024962,TRUE,174.366666666667,Crkveno upravljanje i struktura,-12.4282214538708,-8.47441972333096,-8.02622635817304,-12.2596770113004,TRUE,279.783333333333,"Descriptive profile; named topics are validation leads, not performance rankings or client-ready claims"
hkm,hkr_web,HKR,7,414,414,11797,1,16.0215307611845,12.4318751930001,9.17794339588358,Crkveno upravljanje i struktura,3.47535407416143,4.14231313882418,5.06064868110887,4.47757058243881,TRUE,49.1666666666667,Teologija i doktrina,-6.36235678794399,-6.10160512910063,-5.47967724078724,-5.73522881782904,TRUE,37.8333333333333,"Descriptive profile; named topics are validation leads, not performance rankings or client-ready claims"
glas_koncila,glas_koncila_web,Glas Koncila,7,370,370,10716,1,14.9411740968292,10.05483838761,9.37455412433334,Duhovnost i liturgija,14.9411740968292,9.18927004776686,-1.3705296406209,14.5844052339013,FALSE,157.15,Crkveno upravljanje i struktura,-2.41272291328282,0.36386528311835,5.50985103443155,-4.63311575853569,FALSE,90.3666666666667,"Descriptive profile; named topics are validation leads, not performance rankings or client-ready claims"
hkm,ika_web,IKA,7,4499,4498,19221,0.999777728384085,9.57891886869527,6.78972435131912,6.95028397826096,Politika i odnos s državom,4.89513298057006,-0.423362481480924,-0.967860214524132,4.74140070977447,FALSE,96.8333333333333,Crkveno upravljanje i struktura,-4.24526045312401,-3.08481571145155,0.188398494993558,-6.31530269991264,FALSE,1666.53333333333,"Descriptive profile; named topics are validation leads, not performance rankings or client-ready claims"
hkm,hkm_web,HKM,7,369,369,60077,1,4.09772303803014,3.86689627597179,5.01676475847147,Crkveno upravljanje i struktura,1.68001877265639,1.55313543762488,2.07239497489471,2.15696916749672,TRUE,67.5,Duhovnost i liturgija,-1.8430194649778,-1.74846226641245,-3.0993387620487,-1.72322514321015,TRUE,226.333333333333,"Descriptive profile; named topics are validation leads, not performance rankings or client-ready claims"
