organization_id,product_id,display_name,topic,topic_label,production_pct,reward_pct,gap_pp,reward_multiplier,gap_pp_winsorized,gap_pp_top_removed,production_pct_full_text,reward_pct_full_text,gap_pp_full_text,post_mass,topics_pooled,validation_status
glas_koncila,glas_koncila_web,Glas Koncila,CRKVENO_UPRAVLJANJE_I_STRUKTURA,Crkveno upravljanje i struktura,24.4234234234234,22.0107005101406,-2.41272291328282,0.901212746818741,0.36386528311835,5.50985103443155,23.9189189189189,19.2858031603832,-4.63311575853569,90.3666666666667,1,published_provisional_pending_manual_dictionary_validation
glas_koncila,glas_koncila_web,Glas Koncila,OSTALE_RIJETKE_TEME,Ostale rijetke teme,21.1576576576577,9.70355854174443,-11.4540991159132,0.458631040295351,-9.9248017612095,-5.85248642814142,16.0135135135135,7.78119945253204,-8.23231406098147,78.2833333333333,13,published_provisional_pending_manual_dictionary_validation
hkm,hkm_web,HKM,CRKVENO_UPRAVLJANJE_I_STRUKTURA,Crkveno upravljanje i struktura,18.2926829268293,19.9727016994857,1.68001877265639,1.09184102623855,1.55313543762488,2.07239497489471,19.0605239385727,21.2174931060694,2.15696916749672,67.5,1,published_provisional_pending_manual_dictionary_validation
hkm,hkm_web,HKM,OSTALE_RIJETKE_TEME,Ostale rijetke teme,11.9692863595303,13.2061077173183,1.23682135778807,1.10333292400539,1.16731257047932,1.31149788188826,9.07859078590786,9.48283036769479,0.404239581786934,44.1666666666667,13,published_provisional_pending_manual_dictionary_validation
hkm,hkm_web,HKM,BIOETIKA_I_KULTURNI_RATOVI,Bioetika i kulturni ratovi,8.40108401084011,7.32726334537344,-1.07382066546667,0.872180701433161,-0.971985741691743,-0.284554094734273,7.94941282746161,7.11142922138811,-0.837983606073502,31,1,published_provisional_pending_manual_dictionary_validation
hkm,hkm_web,HKM,DUHOVNOST_I_LITURGIJA,Duhovnost i liturgija,61.3369467028004,59.4939272378226,-1.8430194649778,0.969952539797785,-1.74846226641245,-3.0993387620487,63.9114724480578,62.1882473048477,-1.72322514321015,226.333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,hkr_web,HKR,OSTALE_RIJETKE_TEME,Ostale rijetke teme,10.0040257648953,18.8289395609053,8.82491379600998,1.88213625228526,4.70977947968255,0.712653935696783,9.92351046698873,18.8289395609053,8.90542909391659,41.4166666666667,12,published_provisional_pending_manual_dictionary_validation
hkm,hkr_web,HKR,CRKVENO_UPRAVLJANJE_I_STRUKTURA,Crkveno upravljanje i struktura,11.8760064412238,15.3513605153853,3.47535407416143,1.29263659390566,4.14231313882418,5.06064868110887,10.9500805152979,15.4276510977367,4.47757058243881,49.1666666666667,1,published_provisional_pending_manual_dictionary_validation
hkm,hkr_web,HKR,DUHOVNOST_I_LITURGIJA,Duhovnost i liturgija,55.475040257649,53.3101636009155,-2.16487665673347,0.960975663168897,0.108323753593542,0.384640224978683,57.0048309178744,53.6789014156141,-3.32592950226025,229.666666666667,1,published_provisional_pending_manual_dictionary_validation
hkm,hkr_web,HKR,BIOETIKA_I_KULTURNI_RATOVI,Bioetika i kulturni ratovi,13.5064412238325,9.73340679833856,-3.77303442549397,0.720649254458211,-2.85881124299965,-0.678265600997094,13.8687600644122,9.54691870814614,-4.3218413562661,55.9166666666667,1,published_provisional_pending_manual_dictionary_validation
hkm,hkr_web,HKR,TEOLOGIJA_I_DOKTRINA,Teologija i doktrina,9.13848631239935,2.77612952445537,-6.36235678794399,0.303784393777407,-6.10160512910063,-5.47967724078724,8.25281803542673,2.51758921759769,-5.73522881782904,37.8333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,POLITIKA_I_ODNOS_S_DRZAVOM,Politika i odnos s državom,2.15280865569883,7.04794163626889,4.89513298057006,3.27383560894363,-0.423362481480924,-0.967860214524132,2.06943826886023,6.81083897863471,4.74140070977447,96.8333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,PAPE_I_VATIKAN,Pape i Vatikan,2.75011116051578,5.37693243008511,2.62682126956933,1.95516912453701,4.13649967883754,3.47212446231081,2.53520082999852,5.15372589890568,2.61852506890716,123.7,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,BIOETIKA_I_KULTURNI_RATOVI,Bioetika i kulturni ratovi,5.11041944567956,6.30710439464999,1.19668494897043,1.23416570042644,2.46173732334313,2.18821972294694,5.27716021935675,6.39134966128192,1.11418944192517,229.866666666667,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,ODNOS_S_DRUGIM_RELIGIJAMA_I_POGLEDIMA,Odnos s drugim religijama i pogledima,0.574329331554765,1.3392391870766,0.764909855521837,2.33183143102086,0.0404896536591879,0.975450563518503,0.563213279976286,1.40698280354351,0.843769523567227,25.8333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,OSTALE_RIJETKE_TEME,Ostale rijetke teme,0.638802430709945,0.306583289907938,-0.332219140802007,0.479934444781638,-0.244945175736577,-0.284021430086817,0.598043574922188,0.333507034914018,-0.26453654000817,28.7333333333333,5,published_provisional_pending_manual_dictionary_validation
