outlet_id,display_name,segment,k,window_start,window_end,excluded_months,input_digest,registry_hash,url_policy_hash,panel_hash,panel_version,status
likemetkovic_hr,Like Metković,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
lipadona_com,lipadona.com,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
ljepotaizdravlje_hr,ljepotaizdravlje.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
maxportal_hr,maxportal.hr,political_portal,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
medjimurjepress_net,medjimurjepress.net,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
metkovic_news_com,Metković News,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
moje_djakovo_com,Moje Đakovo,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
mojevrijeme_hr,mojevrijeme.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
mojtv_hr,mojtv.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
nacional_hr,Nacional,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
net_hr,Net.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
novilist_hr,Novi list,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
novizivot_net,Novi Život,confessional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
novosti_hr,Novosti Vinkovci,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
osijek031_com,osijek031.com,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
panopticum_hr,panopticum.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
parentium_com,Parentium,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
pcchip_hr,pcchip.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
plavakamenica_hr,plavakamenica.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
podravski_hr,Podravski,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
poduckun_net,poduckun.net,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
porestina_info,porestina.info,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
portalnovosti_com,Portal Novosti,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
poslovni_hr,Poslovni dnevnik,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
pozeska_kronika_hr,pozeska-kronika.hr,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
preporucamo_com,preporucamo.com,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
prigorski_hr,Prigorski,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
profitiraj_hr,profitiraj.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
radiomegaton_hr,radiomegaton.hr,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
radiong_hr,Radio Nova Gradiška,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
radioslatina_hr,Radio Slatina,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
ravnododna_com,ravnododna.com,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
regionalni_com,Regionalni,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
rogotin_hr,rogotin.hr,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
rtl_hr,RTL,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
sbperiskop_net,sbperiskop.net,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
seebiz_eu,seebiz.eu,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
she_hr,she.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
sibenik_in,ŠibenikIN,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
slobodnadalmacija_hr,Slobodna Dalmacija,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
srednja_hr,srednja.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
story_hr,Story,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
studentski_hr,studentski.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
teklic_hr,teklic.hr,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
telegram_hr,Telegram,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
tockanai_hr,tockanai.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
tportal_hr,tportal,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
tris_com_hr,tris.com.hr,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
turizmoteka_hr,turizmoteka.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
varazdinske_vijesti_hr,Varaždinske vijesti,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
vecernji_hr,Večernji list,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
vgdanas_hr,VG danas,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
vidi_hr,vidi.hr,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
womeninadria_com,womeninadria.com,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
zagorje_com,Zagorje.com,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
zagreb_info,Zagreb.info,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
zagrebonline_hr,zagrebonline.hr,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
zastita_info,zastita.info,national,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
zupcica_hr,Župčica,regional,20,2021-01,2026-08,2024-01;2024-02;2024-03,74f473e129d7a1613574b12a565374384bb28aafd8d4641c2d59ae4066e9d604,1aa55999a40fd28c80e24524bcde429bcb52e74694fc6fe7080d0d1afc0d83e3,ca42b84ce10c24229dbfa52e87b4ae5aaa1ab9b144c7f90b1f3141c34ac4dbef,6a94583f52c8d45d925c09860a027d65b60bb345d5fd5304964af3dc4fe7b463,panel_v1,approved_recommended
