scenario,voice,lit_lift,lit_low,lit_high,pol_lift,pol_low,pol_high,ratio,ratio_low,ratio_high
strict,official,7.17829768017684,1.50333022284426,11.5960270270574,-1.74072913556348,-5.27006615253581,4.43736019786833,1.09077033380438,1.00125133329319,1.1470925579457
strict,lay_media,1.71612996002914,-2.69708574874155,7.34560118573135,0.325729741135716,-7.3238503837901,8.05636301581736,1.01385885976091,0.934295175506864,1.12185663194077
strict,creators,-2.17361435037016,-7.66982078624213,3.09340945894592,3.35973493090516,-4.69996399654194,11.13926465488,0.946465136690082,0.869163691628364,1.01523302843303
strict,portal,11.2767590232298,4.5992680035126,18.039090711307,0.397110531205169,-4.58275342425197,5.78367586702058,1.1083661515203,1.01365785039693,1.20584325335785
broad,official,7.17829768017684,2.75362385441174,12.4442677912875,-1.74072913556348,-6.77896951446095,2.23037636613666,1.09077033380438,1.01857537047602,1.17007575907597
broad,lay_media,1.71612996002914,-3.74519535176625,7.25379772950341,0.325729741135716,-6.21182208625126,6.66974132393181,1.01385885976091,0.931283422266986,1.10391030972729
broad,creators,-2.17361435037016,-6.92540564647902,3.10241613845135,3.35973493090516,-2.73205750623754,10.0511158266157,0.946465136690082,0.876970041940955,1.03042209972464
broad,portal,11.7179655729107,6.62334338783677,16.0750959629986,-0.178139189723181,-4.68030240856556,4.25587871207866,1.11917334205224,1.04536235247377,1.19674969641782
