"date","year","avg_cli","z_score_cli","is_cli_spike"
2021-07-22,2021,71.9883400280448,-0.403400430996875,FALSE
2021-07-23,2021,80.7122429316923,0.0309897824633787,FALSE
2021-07-24,2021,65.765352303073,-0.713262312320752,FALSE
2021-07-25,2021,76.1017669693369,-0.198580131319542,FALSE
2021-07-26,2021,138.145649139134,2.89077740937165,FALSE
2021-07-27,2021,61.23704465586,-0.938740810558522,FALSE
2021-07-28,2021,105.812195725491,1.28079436790662,FALSE
2021-07-29,2021,100.528591637957,1.01770731469522,FALSE
2021-07-30,2021,76.9184106763725,-0.1579169054517,FALSE
2021-07-31,2021,94.162552010144,0.700722434949935,FALSE
2021-08-02,2021,63.3656353518734,-0.832751670488637,FALSE
2021-08-03,2021,84.6278058080133,0.225957815974042,FALSE
2021-08-04,2021,80.9136829359988,0.0410201057529183,FALSE
2021-08-05,2021,68.6478569226025,-0.56973345708165,FALSE
2021-08-06,2021,84.8659226536464,0.237814393075538,FALSE
2021-08-07,2021,84.4588254928262,0.217543761393719,FALSE
2021-08-08,2021,87.1294309926896,0.350521501513772,FALSE
2021-08-09,2021,72.3075037964019,-0.387508275960685,FALSE
2021-08-10,2021,56.7865967652437,-1.16034242975929,FALSE
2021-08-11,2021,65.8991585317403,-0.706599684724472,FALSE
2021-08-14,2021,68.2715050390897,-0.58847318594165,FALSE
2021-08-15,2021,92.4322220167656,0.614563931871448,FALSE
2021-08-16,2021,76.5419047123889,-0.176664306456759,FALSE
2021-08-17,2021,85.0804920480072,0.248498469462887,FALSE
2021-08-18,2021,177.631578947368,4.85690445910117,TRUE
2021-08-19,2021,63.9000272610928,-0.806142638031365,FALSE
2021-08-20,2021,94.6685878962536,0.725919532970569,FALSE
2021-08-21,2021,85.79726989018,0.28418906383377,FALSE
2021-08-22,2021,79.5202440944461,-0.0283635408226098,FALSE
2021-08-23,2021,74.147724985195,-0.295877949048212,FALSE
2021-08-24,2021,59.522592985628,-1.02410868262505,FALSE
2021-08-25,2021,66.4071524420133,-0.681305090601038,FALSE
2021-08-26,2021,78.4513752468178,-0.0815858396045143,FALSE
2021-08-27,2021,81.6228722931498,0.0763328458921696,FALSE
2021-08-28,2021,45.8681291287548,-1.70400683543375,FALSE
2021-08-29,2021,79.1647485394702,-0.0460647683254515,FALSE
2021-08-30,2021,88.3574334459411,0.411667556632588,FALSE
2021-08-31,2021,77.2761860624946,-0.140102158077168,FALSE
2021-09-01,2021,52.2761182782534,-1.38493315874968,FALSE
2021-09-02,2021,98.2016208051673,0.901840211641059,FALSE
2021-09-03,2021,124.263591338799,2.19954664743433,FALSE
2021-09-04,2021,56.1442863339688,-1.19232506051881,FALSE
2021-09-05,2021,82.5794568999532,0.12396416367866,FALSE
2021-09-06,2021,94.8430143433855,0.734604767370765,FALSE
2021-09-07,2021,81.7358360039058,0.0819576598052231,FALSE
2021-09-08,2021,81.8990489488468,0.0900845391131927,FALSE
2021-09-09,2021,63.1075502458301,-0.84560252927779,FALSE
2021-09-10,2021,70.7975706469909,-0.462692535841561,FALSE
2021-09-15,2021,99.5344138048403,0.968204113442881,FALSE
2021-09-16,2021,106.993785965736,1.33962941482906,FALSE
2021-09-17,2021,76.2593748990248,-0.190732343124706,FALSE
2021-09-18,2021,65.65335774695,-0.718838869015382,FALSE
2021-09-19,2021,110.950802424486,1.53666155092304,FALSE
2021-09-20,2021,94.9373688686316,0.739302972155397,FALSE
2021-09-21,2021,95.2838177633955,0.756553738356228,FALSE
2021-09-22,2021,69.2546822901366,-0.539517737827596,FALSE
2021-09-23,2021,96.039421269886,0.79417758310793,FALSE
2021-09-24,2021,87.8094504911739,0.384381783817033,FALSE
2021-09-25,2021,79.7799174690509,-0.0154335972101743,FALSE
2021-09-26,2021,77.9890754781918,-0.104605180534151,FALSE
2021-09-27,2021,73.8636704270166,-0.310021907494825,FALSE
2021-09-28,2021,66.9297211517027,-0.655284771959631,FALSE
2021-09-29,2021,58.8235294117647,-1.05891722857365,FALSE
2021-09-30,2021,74.8566833772863,-0.260576709376434,FALSE
2021-10-01,2021,59.4359982298417,-1.02842050439404,FALSE
2021-10-02,2021,97.7228283532232,0.877999648798916,FALSE
2021-10-03,2021,105.399711399711,1.26025549255425,FALSE
2021-10-04,2021,74.2282249181228,-0.291869607433882,FALSE
2021-10-05,2021,82.6174365424226,0.125855288004738,FALSE
2021-10-06,2021,86.0793300060917,0.29823371280714,FALSE
2021-10-07,2021,60.447604657293,-0.97804947931367,FALSE
2021-10-08,2021,66.2515224105003,-0.689054393104335,FALSE
2021-10-09,2021,38.2209952878318,-2.08478137387214,FALSE
2021-10-10,2021,47.9776880093336,-1.59896534854851,FALSE
2021-10-11,2021,74.715601535538,-0.267601612338933,FALSE
2021-10-12,2021,56.9491525423729,-1.15224827287718,FALSE
2021-10-13,2021,124.390703599236,2.20587596156752,FALSE
2021-10-14,2021,87.6742909755452,0.377651771860963,FALSE
2021-10-15,2021,108.224857827808,1.40092830534363,FALSE
2021-10-16,2021,92.5765321519016,0.621749581585639,FALSE
2021-10-17,2021,91.471731292498,0.566738116367847,FALSE
2021-10-18,2021,87.4608997177017,0.367026358548943,FALSE
2021-10-19,2021,92.0755280473289,0.596803031591508,FALSE
2021-10-20,2021,75.899758053772,-0.20863878246712,FALSE
2021-10-21,2021,87.4247739995078,0.365227546869012,FALSE
2021-10-22,2021,66.7868925026488,-0.66239665388175,FALSE
2021-10-23,2021,63.4746380877567,-0.827324085813398,FALSE
2021-10-24,2021,95.7683289228069,0.780679053399866,FALSE
2021-10-25,2021,80.2793850027547,0.00943644214931204,FALSE
2021-10-26,2021,84.6341427339167,0.226273351191051,FALSE
2021-10-27,2021,82.6086956521739,0.12542005193862,FALSE
2021-10-28,2021,97.1951065109704,0.8517227396866,FALSE
2021-10-29,2021,70.5837992041635,-0.473336879744412,FALSE
2021-10-30,2021,88.9932995587514,0.443329304766022,FALSE
2021-10-31,2021,76.2372499583135,-0.191834012621091,FALSE
2021-11-01,2021,82.7311564154474,0.131517753585052,FALSE
2021-11-02,2021,80.6673962209833,0.0287567254872724,FALSE
2021-11-03,2021,85.7671255907792,0.282688085567968,FALSE
2021-11-04,2021,36.2106649480203,-2.18488196360603,FALSE
2021-11-05,2021,82.0562922166411,0.0979141696600651,FALSE
2021-11-06,2021,91.3834380768286,0.562341723007521,FALSE
2021-11-08,2021,88.7153111377836,0.4294873981266,FALSE
2021-11-09,2021,89.5327246402435,0.470188954498847,FALSE
2021-11-10,2021,100.411361516845,1.01187006296323,FALSE
2021-11-11,2021,80.7645998183404,0.0335967944187335,FALSE
2021-11-12,2021,38.0308204423976,-2.09425076992289,FALSE
2021-11-13,2021,92.983100072184,0.641993860737776,FALSE
2021-11-14,2021,75.1231736875744,-0.247307329369608,FALSE
2021-11-15,2021,85.6973615916518,0.279214319432846,FALSE
2021-11-16,2021,63.4606998391002,-0.828018114492539,FALSE
2021-11-17,2021,81.6461012837731,0.077489489461769,FALSE
2021-11-18,2021,86.0300895006041,0.295781875146188,FALSE
2021-11-19,2021,71.2527613624669,-0.440027176742016,FALSE
2021-11-20,2021,30.0751879699248,-2.49038641312037,FALSE
2021-11-21,2021,57.8043767744738,-1.10966400287306,FALSE
2021-11-22,2021,65.7176888273508,-0.715635624772977,FALSE
2021-11-23,2021,68.891843372345,-0.557584614166314,FALSE
2021-11-24,2021,65.599806081735,-0.721505372705397,FALSE
2021-11-25,2021,90.9629633725792,0.541404981900835,FALSE
2021-11-26,2021,63.2082088911527,-0.840590422780131,FALSE
2021-11-27,2021,67.5700126714634,-0.623402669073164,FALSE
2021-11-28,2021,83.5536351195503,0.172471522074658,FALSE
2021-11-29,2021,66.7462785552819,-0.664418948428242,FALSE
2021-11-30,2021,71.6165401298479,-0.421913502373989,FALSE
2021-12-01,2021,70.5030030811538,-0.477359969582597,FALSE
2021-12-02,2021,74.2320048511747,-0.291681392830463,FALSE
2021-12-03,2021,75.3764962560405,-0.234693612114195,FALSE
2021-12-04,2021,87.1790304838504,0.352991214186048,FALSE
2021-12-05,2021,110.127918328966,1.49568759673603,FALSE
2021-12-06,2021,72.0652512746273,-0.399570781218623,FALSE
2021-12-07,2021,78.960958479653,-0.0562121081758362,FALSE
2021-12-08,2021,70.9918078577459,-0.453020862007765,FALSE
2021-12-09,2021,73.7938935450932,-0.313496315104361,FALSE
2021-12-10,2021,43.6088182987278,-1.81650493686473,FALSE
2021-12-11,2021,58.1656219069614,-1.09167648605336,FALSE
2021-12-12,2021,76.1214719512401,-0.19759895908623,FALSE
2021-12-13,2021,87.0147087067188,0.344809122680362,FALSE
2021-12-14,2021,54.7141665211889,-1.26353516654686,FALSE
2021-12-15,2021,64.8704980931941,-0.757819881970292,FALSE
2021-12-17,2021,84.4788084936595,0.218538777052816,FALSE
2021-12-18,2021,100.635699958523,1.02304057054959,FALSE
2021-12-19,2021,92.2484907559314,0.60541538190539,FALSE
2021-12-20,2021,55.4212668254257,-1.22832644683876,FALSE
2021-12-21,2021,78.2202448005789,-0.0930945421872688,FALSE
2021-12-22,2021,60.7488172392402,-0.963051169587615,FALSE
2021-12-23,2021,75.4607306849605,-0.230499318348733,FALSE
2021-12-24,2021,86.9075188189759,0.339471805342966,FALSE
2021-12-25,2021,104.774609416241,1.22912972384347,FALSE
2021-12-26,2021,85.1576503965719,0.252340423216095,FALSE
2021-12-27,2021,86.1629406864832,0.302396948196618,FALSE
2021-12-28,2021,83.3521687511056,0.162439886032815,FALSE
2021-12-29,2021,119.888476760972,1.98169610778876,FALSE
2022-01-01,2022,94.7679683509216,0.955068352521516,FALSE
2022-01-02,2022,96.0180287214883,1.01561295568163,FALSE
2022-01-03,2022,66.6832518109897,-0.40516836708879,FALSE
2022-01-04,2022,56.8165998197117,-0.883043310888562,FALSE
2022-01-05,2022,54.4985399508019,-0.995314700470258,FALSE
2022-01-06,2022,70.7519799736312,-0.208106258910898,FALSE
2022-01-07,2022,51.4007852966494,-1.14534931530893,FALSE
2022-01-08,2022,75.3933468036765,0.01669065447195,FALSE
2022-01-09,2022,87.1905618549848,0.588069221854414,FALSE
2022-01-10,2022,40.1729992821471,-1.68914853062727,FALSE
2022-01-12,2022,81.0911548717793,0.292654549087214,FALSE
2022-01-13,2022,81.5111870449785,0.312998111557958,FALSE
2022-01-14,2022,99.6309367014778,1.19059816843845,FALSE
2022-01-15,2022,107.123314172935,1.55347905916657,FALSE
2022-01-16,2022,55.9022706421846,-0.927327329896377,FALSE
2022-01-17,2022,68.8268373236012,-0.301347353914846,FALSE
2022-01-18,2022,75.0843294507456,0.00172391091035096,FALSE
2022-01-19,2022,72.8565391801678,-0.106175420219514,FALSE
2022-01-20,2022,64.0654792408231,-0.531955844842624,FALSE
2022-01-21,2022,88.7574825182919,0.66396042837295,FALSE
2022-01-22,2022,62.3252449640049,-0.616241209114927,FALSE
2022-01-23,2022,69.0572944919199,-0.290185542749731,FALSE
2022-01-24,2022,46.9628427911322,-1.36029370853223,FALSE
2022-01-25,2022,104.235780051933,1.41362612759324,FALSE
2022-01-26,2022,70.7918585648492,-0.206174805409349,FALSE
2022-01-27,2022,94.6712910803215,0.950385949078523,FALSE
2022-01-28,2022,89.1533157611617,0.683131955741879,FALSE
2022-01-29,2022,63.322751709194,-0.567928622411907,FALSE
2022-01-30,2022,93.9419017342013,0.915059184427914,FALSE
2022-01-31,2022,96.877407307381,1.05723553381646,FALSE
2022-02-01,2022,74.0277018757095,-0.0494520952449323,FALSE
2022-02-02,2022,76.2412754731444,0.0577586748730336,FALSE
2022-02-03,2022,69.537858205258,-0.266910235410758,FALSE
2022-02-04,2022,130.343673563381,2.67811869868449,FALSE
2022-02-05,2022,87.6629679581945,0.610949428860962,FALSE
2022-02-06,2022,44.9928753686583,-1.4557058171314,FALSE
2022-02-07,2022,99.9904490259352,1.20801055229442,FALSE
2022-02-08,2022,78.3970776063563,0.162171379827333,FALSE
2022-02-09,2022,80.237729948981,0.251320326761334,FALSE
2022-02-10,2022,90.7164223708481,0.758838434891771,FALSE
2022-02-11,2022,70.9458884248416,-0.198714624311198,FALSE
2022-02-12,2022,81.3138633475342,0.303441065164721,FALSE
2022-02-13,2022,81.136564214727,0.294853875386375,FALSE
2022-02-14,2022,118.072247545448,2.08377250872597,FALSE
2022-02-15,2022,68.1649706853562,-0.333403768069706,FALSE
2022-02-16,2022,42.1799821799822,-1.59194363879995,FALSE
2022-02-17,2022,107.763615295481,1.58449098329462,FALSE
2022-02-18,2022,86.421171299504,0.550805064895651,FALSE
2022-02-19,2022,0,-3.63486119903747,FALSE
2022-02-20,2022,66.28844172492,-0.4242903395531,FALSE
2022-02-21,2022,57.2572759174409,-0.861699894132563,FALSE
2022-02-22,2022,51.1534405264881,-1.15732904949277,FALSE
2022-02-23,2022,75.5049114146062,0.0220941015809793,FALSE
2022-02-24,2022,81.4908637199045,0.312013784976242,FALSE
2022-02-25,2022,76.6602073840466,0.0780489479621482,FALSE
2022-02-28,2022,92.4543371084893,0.843011456126659,FALSE
2022-03-01,2022,53.0757945882473,-1.06422301514206,FALSE
2022-03-02,2022,82.590671936997,0.365281173995151,FALSE
2022-03-03,2022,93.3301660920441,0.885430782020026,FALSE
2022-03-04,2022,107.33633813679,1.56379652195385,FALSE
2022-03-05,2022,72.9425603879694,-0.102009125525013,FALSE
2022-03-06,2022,77.0700300620594,0.0978980304469022,FALSE
2022-03-07,2022,54.4210071099781,-0.999069875172282,FALSE
2022-03-08,2022,62.8161533642841,-0.592464874001291,FALSE
2022-03-09,2022,101.69144694546,1.29039556860135,FALSE
2022-03-10,2022,30.9278350515464,-2.13692274431429,FALSE
2022-03-11,2022,61.3920880710899,-0.661437117326986,FALSE
2022-03-12,2022,70.3990780149422,-0.22519848065181,FALSE
2022-03-13,2022,89.2588572174732,0.688243681335118,FALSE
2022-03-14,2022,42.8352282368846,-1.56020788153456,FALSE
2022-03-15,2022,64.02232647631,-0.534045877503623,FALSE
2022-03-16,2022,80.8029802879419,0.278697290517887,FALSE
2022-03-17,2022,9.43396226415094,-3.17794286536405,FALSE
2022-03-18,2022,90.7861624709966,0.762216181108878,FALSE
2022-03-19,2022,69.110042564728,-0.287630777227343,FALSE
2022-03-20,2022,59.4488089438445,-0.755556622559416,FALSE
2022-03-21,2022,66.8735354701058,-0.39595229328924,FALSE
2022-03-22,2022,76.8976011457214,0.0895467215350971,FALSE
2022-03-23,2022,88.759055164579,0.664036596890571,FALSE
2022-03-24,2022,126.420681651797,2.48811508439542,FALSE
2022-03-25,2022,70.9596535439231,-0.198047933572203,FALSE
2022-03-26,2022,8.36820083682008,-3.22956125452381,FALSE
2022-03-27,2022,41.8535127055306,-1.60775564695568,FALSE
2022-03-28,2022,75.5554279175433,0.0245407847135509,FALSE
2022-03-29,2022,79.4591891155507,0.21361299124872,FALSE
2022-03-30,2022,60.8383732175147,-0.688255378958922,FALSE
2022-03-31,2022,82.9032457986416,0.380420171164475,FALSE
2022-04-01,2022,32.7598353665319,-2.04819284400578,FALSE
2022-04-02,2022,99.5529109268667,1.18681911930504,FALSE
2022-04-03,2022,71.3536739564444,-0.178964207638014,FALSE
2022-04-04,2022,69.9483299715946,-0.247029715408342,FALSE
2022-04-05,2022,80.6255825819846,0.270105326512316,FALSE
2022-04-06,2022,41.3910617579259,-1.63015369249252,FALSE
2022-04-07,2022,59.8399553203633,-0.736612095797795,FALSE
2022-04-08,2022,50.6766634545098,-1.18042095713055,FALSE
2022-04-09,2022,42.2449183354667,-1.58879856368428,FALSE
